;clip;id;movie;srt_name;video_name;graph_number;label;reason;fold
249;tt0119822scene-081.ss-0569.es-0580;tt0119822-081;tt0119822;scene-081.ss-0569.es-0580.srt;tt0119822_scene_81.avi;80;Easy Neg;[];3
250;tt0119822scene-082.ss-0581.es-0583;tt0119822-082;tt0119822;scene-082.ss-0581.es-0583.srt;tt0119822_scene_82.avi;81;Easy Neg;[];1
251;tt0119822scene-083.ss-0584.es-0597;tt0119822-083;tt0119822;scene-083.ss-0584.es-0597.srt;tt0119822_scene_83.avi;82;Sure;['Body', 'Exp of  emotion'];8
256;tt0119822scene-089.ss-0657.es-0660;tt0119822-089;tt0119822;scene-089.ss-0657.es-0660.srt;tt0119822_scene_89.avi;88;Easy Neg;[];7
257;tt0119822scene-090.ss-0661.es-0677;tt0119822-090;tt0119822;scene-090.ss-0661.es-0677.srt;tt0119822_scene_90.avi;89;Easy Neg;[];6
260;tt0119822scene-093.ss-0711.es-0713;tt0119822-093;tt0119822;scene-093.ss-0711.es-0713.srt;tt0119822_scene_93.mp4;-1;Easy Neg;[];2
261;tt0119822scene-095.ss-0724.es-0736;tt0119822-095;tt0119822;scene-095.ss-0724.es-0736.srt;tt0119822_scene_95.avi;94;Sure;['Posture', 'Look', 'Exp of  emotion'];4
271;tt0119822scene-105.ss-0797.es-0812;tt0119822-105;tt0119822;scene-105.ss-0797.es-0812.srt;tt0119822_scene_105.avi;104;Sure;['Exp of  emotion'];2
272;tt0119822scene-106.ss-0813.es-0820;tt0119822-106;tt0119822;scene-106.ss-0813.es-0820.srt;tt0119822_scene_106.avi;105;Easy Neg;[];7
273;tt0119822scene-107.ss-0821.es-0823;tt0119822-107;tt0119822;scene-107.ss-0821.es-0823.srt;tt0119822_scene_107.avi;106;Easy Neg;[];9
274;tt0119822scene-108.ss-0824.es-0826;tt0119822-108;tt0119822;scene-108.ss-0824.es-0826.srt;tt0119822_scene_108.avi;107;Easy Neg;[];3
275;tt0119822scene-109.ss-0827.es-0837;tt0119822-109;tt0119822;scene-109.ss-0827.es-0837.srt;tt0119822_scene_109.avi;108;Sure;['Exp of  emotion'];5
276;tt0119822scene-110.ss-0838.es-0851;tt0119822-110;tt0119822;scene-110.ss-0838.es-0851.srt;tt0119822_scene_110.avi;109;Easy Neg;[];4
277;tt0119822scene-111.ss-0852.es-0880;tt0119822-111;tt0119822;scene-111.ss-0852.es-0880.srt;tt0119822_scene_111.avi;110;Easy Neg;[];7
278;tt0119822scene-112.ss-0881.es-0890;tt0119822-112;tt0119822;scene-112.ss-0881.es-0890.srt;tt0119822_scene_112.mp4;-1;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes', 'Posture'];6
279;tt0119822scene-113.ss-0891.es-0943;tt0119822-113;tt0119822;scene-113.ss-0891.es-0943.srt;tt0119822_scene_113.avi;112;Sure;['Clothes', 'Posture', 'Exp of  emotion'];7
280;tt0119822scene-114.ss-0944.es-0945;tt0119822-114;tt0119822;scene-114.ss-0944.es-0945.srt;tt0119822_scene_114.mp4;-1;Easy Neg;[];2
281;tt0119822scene-115.ss-0946.es-0958;tt0119822-115;tt0119822;scene-115.ss-0946.es-0958.srt;tt0119822_scene_115.avi;114;Easy Neg;[];7
285;tt0119822scene-119.ss-1003.es-1003;tt0119822-119;tt0119822;scene-119.ss-1003.es-1003.srt;tt0119822_scene_119.avi;118;Easy Neg;[];5
286;tt0119822scene-120.ss-1004.es-1004;tt0119822-120;tt0119822;scene-120.ss-1004.es-1004.srt;tt0119822_scene_120.avi;119;Easy Neg;[];2
288;tt0119822scene-122.ss-1017.es-1038;tt0119822-122;tt0119822;scene-122.ss-1017.es-1038.srt;tt0119822_scene_122.avi;121;Easy Neg;[];4
289;tt0119822scene-125.ss-1055.es-1089;tt0119822-125;tt0119822;scene-125.ss-1055.es-1089.srt;tt0119822_scene_125.avi;124;Sure;['Look', 'Exp of  emotion'];2
290;tt0119822scene-128.ss-1120.es-1120;tt0119822-128;tt0119822;scene-128.ss-1120.es-1120.srt;tt0119822_scene_128.avi;127;Easy Neg;[];3
293;tt0119822scene-131.ss-1141.es-1146;tt0119822-131;tt0119822;scene-131.ss-1141.es-1146.srt;tt0119822_scene_131.avi;130;Easy Neg;[];1
296;tt0119822scene-135.ss-1182.es-1186;tt0119822-135;tt0119822;scene-135.ss-1182.es-1186.srt;tt0119822_scene_135.avi;134;Easy Neg;[];7
297;tt0119822scene-136.ss-1187.es-1200;tt0119822-136;tt0119822;scene-136.ss-1187.es-1200.srt;tt0119822_scene_136.avi;135;Easy Neg;[];3
298;tt0119822scene-138.ss-1227.es-1243;tt0119822-138;tt0119822;scene-138.ss-1227.es-1243.srt;tt0119822_scene_138.avi;137;Easy Neg;[];6
299;tt0119822scene-140.ss-1253.es-1255;tt0119822-140;tt0119822;scene-140.ss-1253.es-1255.srt;tt0119822_scene_140.avi;139;Easy Neg;[];0
300;tt0119822scene-141.ss-1256.es-1256;tt0119822-141;tt0119822;scene-141.ss-1256.es-1256.srt;;140;Easy Neg;[];4
304;tt0119822scene-146.ss-1305.es-1305;tt0119822-146;tt0119822;scene-146.ss-1305.es-1305.srt;tt0119822_scene_146.mp4;-1;Easy Neg;[];4
305;tt0119822scene-147.ss-1306.es-1312;tt0119822-147;tt0119822;scene-147.ss-1306.es-1312.srt;tt0119822_scene_147.avi;146;Easy Neg;[];8
306;tt0119822scene-148.ss-1313.es-1314;tt0119822-148;tt0119822;scene-148.ss-1313.es-1314.srt;tt0119822_scene_148.avi;147;Easy Neg;[];1
307;tt0119822scene-149.ss-1315.es-1321;tt0119822-149;tt0119822;scene-149.ss-1315.es-1321.srt;tt0119822_scene_149.avi;148;Sure;['Type of plan', 'Look'];0
317;tt0119822scene-160.ss-1447.es-1447;tt0119822-160;tt0119822;scene-160.ss-1447.es-1447.srt;tt0119822_scene_160.avi;159;Easy Neg;[];7
318;tt0119822scene-162.ss-1461.es-1481;tt0119822-162;tt0119822;scene-162.ss-1461.es-1481.srt;tt0119822_scene_162.avi;161;Sure;['Type of plan', 'Body', 'Clothes', 'Look'];0
319;tt0119822scene-164.ss-1486.es-1494;tt0119822-164;tt0119822;scene-164.ss-1486.es-1494.srt;tt0119822_scene_164.avi;163;Sure;['Type of plan', 'Body', 'Clothes', 'Posture', 'Activities'];2
321;tt0119822scene-166.ss-1511.es-1517;tt0119822-166;tt0119822;scene-166.ss-1511.es-1517.srt;tt0119822_scene_166.avi;165;Easy Neg;[];3
322;tt0119822scene-169.ss-1529.es-1546;tt0119822-169;tt0119822;scene-169.ss-1529.es-1546.srt;tt0119822_scene_169.avi;168;Easy Neg;[];0
323;tt0119822scene-170.ss-1547.es-1553;tt0119822-170;tt0119822;scene-170.ss-1547.es-1553.srt;tt0119822_scene_170.avi;169;Easy Neg;[];3
324;tt0119822scene-171.ss-1554.es-1559;tt0119822-171;tt0119822;scene-171.ss-1554.es-1559.srt;tt0119822_scene_171.avi;170;Easy Neg;[];8
325;tt0119822scene-172.ss-1560.es-1561;tt0119822-172;tt0119822;scene-172.ss-1560.es-1561.srt;tt0119822_scene_172.avi;171;Easy Neg;[];6
326;tt0119822scene-173.ss-1562.es-1565;tt0119822-173;tt0119822;scene-173.ss-1562.es-1565.srt;tt0119822_scene_173.avi;172;Easy Neg;[];3
327;tt0119822scene-174.ss-1566.es-1571;tt0119822-174;tt0119822;scene-174.ss-1566.es-1571.srt;tt0119822_scene_174.avi;173;Easy Neg;[];1
328;tt0119822scene-175.ss-1572.es-1588;tt0119822-175;tt0119822;scene-175.ss-1572.es-1588.srt;tt0119822_scene_175.avi;174;Easy Neg;[];6
329;tt0119822scene-176.ss-1589.es-1589;tt0119822-176;tt0119822;scene-176.ss-1589.es-1589.srt;tt0119822_scene_176.avi;175;Easy Neg;[];5
330;tt0119822scene-177.ss-1590.es-1599;tt0119822-177;tt0119822;scene-177.ss-1590.es-1599.srt;tt0119822_scene_177.avi;176;Easy Neg;[];1
331;tt0119822scene-178.ss-1600.es-1607;tt0119822-178;tt0119822;scene-178.ss-1600.es-1607.srt;tt0119822_scene_178.avi;177;Easy Neg;[];7
332;tt0119822scene-180.ss-1626.es-1652;tt0119822-180;tt0119822;scene-180.ss-1626.es-1652.srt;tt0119822_scene_180.avi;179;Easy Neg;[];7
333;tt0119822scene-181.ss-1653.es-1664;tt0119822-181;tt0119822;scene-181.ss-1653.es-1664.srt;tt0119822_scene_181.avi;180;Easy Neg;[];4
334;tt0119822scene-182.ss-1665.es-1673;tt0119822-182;tt0119822;scene-182.ss-1665.es-1673.srt;tt0119822_scene_182.avi;181;Sure;['Type of plan', 'Appearance', 'Clothes', 'Posture'];9
337;tt0119822scene-185.ss-1694.es-1698;tt0119822-185;tt0119822;scene-185.ss-1694.es-1698.srt;tt0119822_scene_185.avi;184;Sure;['Body', 'Appearance', 'Clothes'];2
338;tt0119822scene-186.ss-1699.es-1706;tt0119822-186;tt0119822;scene-186.ss-1699.es-1706.srt;tt0119822_scene_186.avi;185;Sure;['Body', 'Appearance', 'Clothes'];5
344;tt0212338scene-001.ss-0001.es-0013;tt0212338-001;tt0212338;scene-001.ss-0001.es-0013.srt;tt0212338_scene_1.mp4;-1;Easy Neg;[];8
345;tt0212338scene-002.ss-0014.es-0016;tt0212338-002;tt0212338;scene-002.ss-0014.es-0016.srt;tt0212338_scene_2.mp4;-1;Easy Neg;[];5
346;tt0212338scene-003.ss-0017.es-0027;tt0212338-003;tt0212338;scene-003.ss-0017.es-0027.srt;tt0212338_scene_3.avi;2;Easy Neg;[];0
347;tt0212338scene-004.ss-0028.es-0029;tt0212338-004;tt0212338;scene-004.ss-0028.es-0029.srt;tt0212338_scene_4.mp4;-1;Easy Neg;[];9
354;tt0212338scene-011.ss-0102.es-0112;tt0212338-011;tt0212338;scene-011.ss-0102.es-0112.srt;tt0212338_scene_11.avi;10;Easy Neg;[];4
355;tt0212338scene-012.ss-0113.es-0113;tt0212338-012;tt0212338;scene-012.ss-0113.es-0113.srt;tt0212338_scene_12.mp4;-1;Easy Neg;[];4
356;tt0212338scene-013.ss-0114.es-0119;tt0212338-013;tt0212338;scene-013.ss-0114.es-0119.srt;tt0212338_scene_13.avi;12;Easy Neg;[];9
361;tt0212338scene-018.ss-0155.es-0162;tt0212338-018;tt0212338;scene-018.ss-0155.es-0162.srt;tt0212338_scene_18.avi;17;Easy Neg;[];5
362;tt0212338scene-019.ss-0163.es-0172;tt0212338-019;tt0212338;scene-019.ss-0163.es-0172.srt;tt0212338_scene_19.avi;18;Easy Neg;[];4
363;tt0212338scene-020.ss-0173.es-0179;tt0212338-020;tt0212338;scene-020.ss-0173.es-0179.srt;tt0212338_scene_20.avi;19;Easy Neg;[];1
364;tt0212338scene-021.ss-0180.es-0208;tt0212338-021;tt0212338;scene-021.ss-0180.es-0208.srt;tt0212338_scene_21.avi;20;Easy Neg;[];8
365;tt0212338scene-022.ss-0209.es-0215;tt0212338-022;tt0212338;scene-022.ss-0209.es-0215.srt;tt0212338_scene_22.avi;21;Easy Neg;[];8
366;tt0212338scene-023.ss-0216.es-0224;tt0212338-023;tt0212338;scene-023.ss-0216.es-0224.srt;tt0212338_scene_23.avi;22;Easy Neg;[];5
369;tt0212338scene-029.ss-0285.es-0288;tt0212338-029;tt0212338;scene-029.ss-0285.es-0288.srt;tt0212338_scene_29.avi;28;Easy Neg;[];7
370;tt0212338scene-030.ss-0289.es-0306;tt0212338-030;tt0212338;scene-030.ss-0289.es-0306.srt;tt0212338_scene_30.avi;29;Easy Neg;[];8
372;tt0212338scene-032.ss-0308.es-0318;tt0212338-032;tt0212338;scene-032.ss-0308.es-0318.srt;tt0212338_scene_32.avi;31;Easy Neg;[];3
373;tt0212338scene-033.ss-0319.es-0325;tt0212338-033;tt0212338;scene-033.ss-0319.es-0325.srt;tt0212338_scene_33.avi;32;Easy Neg;[];8
377;tt0212338scene-045.ss-0483.es-0486;tt0212338-045;tt0212338;scene-045.ss-0483.es-0486.srt;tt0212338_scene_45.avi;44;Easy Neg;[];9
378;tt0212338scene-046.ss-0487.es-0512;tt0212338-046;tt0212338;scene-046.ss-0487.es-0512.srt;tt0212338_scene_46.avi;45;Easy Neg;[];6
381;tt0212338scene-052.ss-0566.es-0574;tt0212338-052;tt0212338;scene-052.ss-0566.es-0574.srt;tt0212338_scene_52.mp4;-1;Easy Neg;[];1
382;tt0212338scene-053.ss-0575.es-0583;tt0212338-053;tt0212338;scene-053.ss-0575.es-0583.srt;tt0212338_scene_53.avi;52;Easy Neg;[];8
383;tt0212338scene-054.ss-0584.es-0612;tt0212338-054;tt0212338;scene-054.ss-0584.es-0612.srt;tt0212338_scene_54.avi;53;Easy Neg;[];2
384;tt0212338scene-055.ss-0613.es-0624;tt0212338-055;tt0212338;scene-055.ss-0613.es-0624.srt;tt0212338_scene_55.avi;54;Easy Neg;[];1
385;tt0212338scene-056.ss-0625.es-0660;tt0212338-056;tt0212338;scene-056.ss-0625.es-0660.srt;tt0212338_scene_56.avi;55;Easy Neg;[];4
393;tt0212338scene-079.ss-0894.es-0904;tt0212338-079;tt0212338;scene-079.ss-0894.es-0904.srt;tt0212338_scene_79.avi;78;Easy Neg;[];9
394;tt0212338scene-080.ss-0905.es-0911;tt0212338-080;tt0212338;scene-080.ss-0905.es-0911.srt;tt0212338_scene_80.avi;79;Easy Neg;[];8
395;tt0212338scene-081.ss-0912.es-0921;tt0212338-081;tt0212338;scene-081.ss-0912.es-0921.srt;tt0212338_scene_81.avi;80;Easy Neg;[];5
396;tt0212338scene-082.ss-0922.es-0928;tt0212338-082;tt0212338;scene-082.ss-0922.es-0928.srt;tt0212338_scene_82.avi;81;Easy Neg;[];3
407;tt0212338scene-097.ss-1057.es-1059;tt0212338-097;tt0212338;scene-097.ss-1057.es-1059.srt;tt0212338_scene_97.avi;96;Easy Neg;[];5
408;tt0212338scene-098.ss-1060.es-1060;tt0212338-098;tt0212338;scene-098.ss-1060.es-1060.srt;tt0212338_scene_98.avi;-1;Easy Neg;[];6
409;tt0212338scene-099.ss-1061.es-1068;tt0212338-099;tt0212338;scene-099.ss-1061.es-1068.srt;tt0212338_scene_99.avi;98;Easy Neg;[];2
410;tt0212338scene-100.ss-1069.es-1091;tt0212338-100;tt0212338;scene-100.ss-1069.es-1091.srt;tt0212338_scene_100.avi;99;Easy Neg;[];7
411;tt0212338scene-101.ss-1092.es-1098;tt0212338-101;tt0212338;scene-101.ss-1092.es-1098.srt;tt0212338_scene_101.avi;100;Easy Neg;[];5
412;tt0212338scene-102.ss-1099.es-1107;tt0212338-102;tt0212338;scene-102.ss-1099.es-1107.srt;tt0212338_scene_102.mp4;-1;Easy Neg;[];7
413;tt0212338scene-103.ss-1108.es-1118;tt0212338-103;tt0212338;scene-103.ss-1108.es-1118.srt;tt0212338_scene_103.avi;102;Easy Neg;[];8
414;tt0212338scene-104.ss-1119.es-1119;tt0212338-104;tt0212338;scene-104.ss-1119.es-1119.srt;tt0212338_scene_104.avi;103;Easy Neg;[];4
415;tt0212338scene-105.ss-1120.es-1126;tt0212338-105;tt0212338;scene-105.ss-1120.es-1126.srt;tt0212338_scene_105.mp4;-1;Easy Neg;[];1
416;tt0212338scene-106.ss-1127.es-1130;tt0212338-106;tt0212338;scene-106.ss-1127.es-1130.srt;tt0212338_scene_106.avi;105;Easy Neg;[];9
417;tt0212338scene-107.ss-1131.es-1140;tt0212338-107;tt0212338;scene-107.ss-1131.es-1140.srt;tt0212338_scene_107.mp4;-1;Easy Neg;[];6
418;tt0212338scene-108.ss-1141.es-1144;tt0212338-108;tt0212338;scene-108.ss-1141.es-1144.srt;tt0212338_scene_108.avi;-1;Easy Neg;[];3
419;tt0212338scene-109.ss-1145.es-1151;tt0212338-109;tt0212338;scene-109.ss-1145.es-1151.srt;tt0212338_scene_109.avi;108;Easy Neg;[];3
420;tt0212338scene-110.ss-1152.es-1196;tt0212338-110;tt0212338;scene-110.ss-1152.es-1196.srt;tt0212338_scene_110.avi;109;Easy Neg;[];9
421;tt0212338scene-111.ss-1197.es-1203;tt0212338-111;tt0212338;scene-111.ss-1197.es-1203.srt;tt0212338_scene_111.avi;110;Easy Neg;[];9
422;tt0212338scene-112.ss-1204.es-1204;tt0212338-112;tt0212338;scene-112.ss-1204.es-1204.srt;tt0212338_scene_112.mp4;-1;Easy Neg;[];6
423;tt0212338scene-113.ss-1205.es-1216;tt0212338-113;tt0212338;scene-113.ss-1205.es-1216.srt;tt0212338_scene_113.avi;112;Easy Neg;[];2
424;tt0212338scene-114.ss-1217.es-1229;tt0212338-114;tt0212338;scene-114.ss-1217.es-1229.srt;tt0212338_scene_114.avi;113;Easy Neg;[];8
425;tt0212338scene-115.ss-1230.es-1236;tt0212338-115;tt0212338;scene-115.ss-1230.es-1236.srt;tt0212338_scene_115.avi;114;Easy Neg;[];7
426;tt0212338scene-116.ss-1237.es-1240;tt0212338-116;tt0212338;scene-116.ss-1237.es-1240.srt;tt0212338_scene_116.mp4;-1;Easy Neg;[];6
427;tt0212338scene-117.ss-1241.es-1247;tt0212338-117;tt0212338;scene-117.ss-1241.es-1247.srt;tt0212338_scene_117.avi;116;Easy Neg;[];1
428;tt0212338scene-118.ss-1248.es-1256;tt0212338-118;tt0212338;scene-118.ss-1248.es-1256.srt;tt0212338_scene_118.avi;117;Easy Neg;[];1
429;tt0212338scene-119.ss-1257.es-1278;tt0212338-119;tt0212338;scene-119.ss-1257.es-1278.srt;tt0212338_scene_119.avi;118;Easy Neg;[];0
454;tt0212338scene-160.ss-1631.es-1647;tt0212338-160;tt0212338;scene-160.ss-1631.es-1647.srt;tt0212338_scene_160.avi;159;Easy Neg;[];8
455;tt0212338scene-161.ss-1648.es-1650;tt0212338-161;tt0212338;scene-161.ss-1648.es-1650.srt;tt0212338_scene_161.avi;160;Easy Neg;[];9
456;tt0212338scene-162.ss-1651.es-1693;tt0212338-162;tt0212338;scene-162.ss-1651.es-1693.srt;tt0212338_scene_162.avi;-1;Easy Neg;[];7
461;tt0212338scene-167.ss-1739.es-1741;tt0212338-167;tt0212338;scene-167.ss-1739.es-1741.srt;tt0212338_scene_167.avi;166;Easy Neg;[];7
462;tt0212338scene-169.ss-1766.es-1767;tt0212338-169;tt0212338;scene-169.ss-1766.es-1767.srt;tt0212338_scene_169.mp4;-1;Easy Neg;[];3
464;tt0467406scene-003.ss-0016.es-0040;tt0467406-003;tt0467406;scene-003.ss-0016.es-0040.srt;tt0467406_scene_3.mp4;-1;Easy Neg;[];5
466;tt0467406scene-007.ss-0067.es-0078;tt0467406-007;tt0467406;scene-007.ss-0067.es-0078.srt;tt0467406_scene_7.mp4;-1;Easy Neg;[];9
467;tt0467406scene-008.ss-0078.es-0101;tt0467406-008;tt0467406;scene-008.ss-0078.es-0101.srt;tt0467406_scene_8.avi;7;Sure;['Body', 'Appearance', 'Clothes'];3
468;tt0467406scene-009.ss-0102.es-0104;tt0467406-009;tt0467406;scene-009.ss-0102.es-0104.srt;tt0467406_scene_9.avi;8;Sure;['Body', 'Appearance', 'Clothes'];5
469;tt0467406scene-010.ss-0105.es-0110;tt0467406-010;tt0467406;scene-010.ss-0105.es-0110.srt;tt0467406_scene_10.avi;9;Easy Neg;[];6
470;tt0467406scene-011.ss-0111.es-0117;tt0467406-011;tt0467406;scene-011.ss-0111.es-0117.srt;tt0467406_scene_11.mp4;-1;Sure;['Type of plan', 'Body'];0
471;tt0467406scene-012.ss-0118.es-0125;tt0467406-012;tt0467406;scene-012.ss-0118.es-0125.srt;tt0467406_scene_12.avi;11;Sure;['Type of plan', 'Body', 'Posture', 'Look'];8
472;tt0467406scene-013.ss-0125.es-0126;tt0467406-013;tt0467406;scene-013.ss-0125.es-0126.srt;tt0467406_scene_13.avi;-1;Sure;['Type of plan', 'Body', 'Look'];2
474;tt0467406scene-017.ss-0146.es-0155;tt0467406-017;tt0467406;scene-017.ss-0146.es-0155.srt;tt0467406_scene_17.avi;16;Sure;['Clothes', 'Posture'];8
475;tt0467406scene-018.ss-0156.es-0157;tt0467406-018;tt0467406;scene-018.ss-0156.es-0157.srt;tt0467406_scene_18.avi;17;Sure;['Body', 'Appearance', 'Clothes', 'Posture', 'Look', 'Exp of  emotion'];9
476;tt0467406scene-019.ss-0158.es-0159;tt0467406-019;tt0467406;scene-019.ss-0158.es-0159.srt;tt0467406_scene_19.avi;18;Sure;['Body', 'Appearance', 'Clothes', 'Posture', 'Look', 'Exp of  emotion'];8
477;tt0467406scene-025.ss-0185.es-0187;tt0467406-025;tt0467406;scene-025.ss-0185.es-0187.srt;tt0467406_scene_25.avi;24;Sure;['Type of plan', 'Body', 'Look', 'Exp of  emotion'];6
478;tt0467406scene-026.ss-0187.es-0187;tt0467406-026;tt0467406;scene-026.ss-0187.es-0187.srt;tt0467406_scene_26.avi;-1;Easy Neg;[];5
479;tt0467406scene-027.ss-0188.es-0198;tt0467406-027;tt0467406;scene-027.ss-0188.es-0198.srt;tt0467406_scene_27.mp4;-1;Easy Neg;[];8
480;tt0467406scene-028.ss-0199.es-0215;tt0467406-028;tt0467406;scene-028.ss-0199.es-0215.srt;tt0467406_scene_28.avi;27;Easy Neg;[];1
490;tt0467406scene-058.ss-0496.es-0504;tt0467406-058;tt0467406;scene-058.ss-0496.es-0504.srt;tt0467406_scene_58.avi;57;Easy Neg;[];8
491;tt0467406scene-062.ss-0533.es-0535;tt0467406-062;tt0467406;scene-062.ss-0533.es-0535.srt;tt0467406_scene_62.mp4;-1;Sure;['Type of plan', 'Activities'];7
492;tt0467406scene-063.ss-0536.es-0537;tt0467406-063;tt0467406;scene-063.ss-0536.es-0537.srt;tt0467406_scene_63.avi;62;Sure;['Type of plan', 'Activities'];1
493;tt0467406scene-064.ss-0538.es-0544;tt0467406-064;tt0467406;scene-064.ss-0538.es-0544.srt;tt0467406_scene_64.avi;-1;Sure;['Type of plan', 'Look'];7
494;tt0467406scene-065.ss-0545.es-0551;tt0467406-065;tt0467406;scene-065.ss-0545.es-0551.srt;tt0467406_scene_65.avi;64;Easy Neg;[];1
496;tt0467406scene-071.ss-0599.es-0616;tt0467406-071;tt0467406;scene-071.ss-0599.es-0616.srt;tt0467406_scene_71.avi;70;Easy Neg;[];1
497;tt0467406scene-072.ss-0617.es-0619;tt0467406-072;tt0467406;scene-072.ss-0617.es-0619.srt;tt0467406_scene_72.avi;71;Easy Neg;[];5
498;tt0467406scene-073.ss-0620.es-0632;tt0467406-073;tt0467406;scene-073.ss-0620.es-0632.srt;tt0467406_scene_73.avi;72;Easy Neg;[];7
499;tt0467406scene-074.ss-0632.es-0640;tt0467406-074;tt0467406;scene-074.ss-0632.es-0640.srt;tt0467406_scene_74.avi;-1;Easy Neg;[];9
511;tt0467406scene-097.ss-0795.es-0796;tt0467406-097;tt0467406;scene-097.ss-0795.es-0796.srt;tt0467406_scene_97.avi;-1;Sure;['Look'];6
512;tt0467406scene-098.ss-0797.es-0799;tt0467406-098;tt0467406;scene-098.ss-0797.es-0799.srt;tt0467406_scene_98.mp4;-1;Sure;['Look'];8
513;tt0467406scene-099.ss-0799.es-0812;tt0467406-099;tt0467406;scene-099.ss-0799.es-0812.srt;tt0467406_scene_99.avi;98;Easy Neg;[];9
516;tt0467406scene-105.ss-0873.es-0876;tt0467406-105;tt0467406;scene-105.ss-0873.es-0876.srt;tt0467406_scene_105.mp4;-1;Sure;['Appearance', 'Activities'];4
518;tt0467406scene-107.ss-0878.es-0886;tt0467406-107;tt0467406;scene-107.ss-0878.es-0886.srt;tt0467406_scene_107.avi;106;Sure;['Body', 'Posture'];3
519;tt0467406scene-108.ss-0886.es-0891;tt0467406-108;tt0467406;scene-108.ss-0886.es-0891.srt;tt0467406_scene_108.avi;107;Sure;['Type of plan', 'Body', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];6
520;tt0467406scene-109.ss-0891.es-0900;tt0467406-109;tt0467406;scene-109.ss-0891.es-0900.srt;tt0467406_scene_109.avi;108;Sure;['Type of plan', 'Body', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];0
521;tt0467406scene-110.ss-0901.es-0912;tt0467406-110;tt0467406;scene-110.ss-0901.es-0912.srt;tt0467406_scene_110.avi;109;Sure;['Type of plan', 'Body', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];6
523;tt0467406scene-118.ss-0974.es-0975;tt0467406-118;tt0467406;scene-118.ss-0974.es-0975.srt;tt0467406_scene_118.mp4;-1;Easy Neg;[];4
524;tt0467406scene-119.ss-0975.es-0979;tt0467406-119;tt0467406;scene-119.ss-0975.es-0979.srt;tt0467406_scene_119.avi;118;Easy Neg;[];9
525;tt0467406scene-126.ss-1025.es-1028;tt0467406-126;tt0467406;scene-126.ss-1025.es-1028.srt;tt0467406_scene_126.avi;125;Easy Neg;[];4
526;tt0467406scene-127.ss-1029.es-1029;tt0467406-127;tt0467406;scene-127.ss-1029.es-1029.srt;tt0467406_scene_127.mp4;-1;Easy Neg;[];8
547;tt0467406scene-148.ss-1106.es-1106;tt0467406-148;tt0467406;scene-148.ss-1106.es-1106.srt;tt0467406_scene_148.mp4;-1;Easy Neg;[];2
548;tt0822832scene-001.ss-0001.es-0004;tt0822832-001;tt0822832;scene-001.ss-0001.es-0004.srt;;0;Easy Neg;[];8
549;tt0822832scene-002.ss-0005.es-0015;tt0822832-002;tt0822832;scene-002.ss-0005.es-0015.srt;tt0822832_scene_2.mp4;1;Easy Neg;[];7
551;tt0822832scene-004.ss-0032.es-0043;tt0822832-004;tt0822832;scene-004.ss-0032.es-0043.srt;;3;Easy Neg;[];2
554;tt0822832scene-007.ss-0053.es-0075;tt0822832-007;tt0822832;scene-007.ss-0053.es-0075.srt;tt0822832_scene_7.mp4;6;Easy Neg;[];2
555;tt0822832scene-008.ss-0076.es-0085;tt0822832-008;tt0822832;scene-008.ss-0076.es-0085.srt;tt0822832_scene_8.mp4;7;Sure;['Type of plan', 'Body', 'Clothes'];2
557;tt0822832scene-010.ss-0089.es-0096;tt0822832-010;tt0822832;scene-010.ss-0089.es-0096.srt;tt0822832_scene_10.mp4;9;Sure;['Type of plan', 'Body', 'Clothes'];1
558;tt0822832scene-011.ss-0097.es-0120;tt0822832-011;tt0822832;scene-011.ss-0097.es-0120.srt;tt0822832_scene_11.mp4;10;Sure;['Look'];2
561;tt0822832scene-014.ss-0152.es-0172;tt0822832-014;tt0822832;scene-014.ss-0152.es-0172.srt;tt0822832_scene_14.mp4;13;Easy Neg;[];2
562;tt0822832scene-015.ss-0173.es-0181;tt0822832-015;tt0822832;scene-015.ss-0173.es-0181.srt;tt0822832_scene_15.mp4;14;Easy Neg;[];3
563;tt0822832scene-016.ss-0182.es-0211;tt0822832-016;tt0822832;scene-016.ss-0182.es-0211.srt;;-1;Easy Neg;[];1
566;tt0822832scene-019.ss-0234.es-0248;tt0822832-019;tt0822832;scene-019.ss-0234.es-0248.srt;tt0822832_scene_19.mp4;18;Sure;['Body', 'Clothes', 'Activities'];6
575;tt0822832scene-031.ss-0426.es-0449;tt0822832-031;tt0822832;scene-031.ss-0426.es-0449.srt;tt0822832_scene_31.mp4;30;Easy Neg;[];8
580;tt0822832scene-041.ss-0689.es-0712;tt0822832-041;tt0822832;scene-041.ss-0689.es-0712.srt;tt0822832_scene_41.mp4;40;Sure;['Type of plan', 'Body', 'Posture'];2
584;tt0822832scene-046.ss-0766.es-0782;tt0822832-046;tt0822832;scene-046.ss-0766.es-0782.srt;tt0822832_scene_46.mp4;45;Easy Neg;[];6
585;tt0822832scene-047.ss-0783.es-0807;tt0822832-047;tt0822832;scene-047.ss-0783.es-0807.srt;tt0822832_scene_47.mp4;46;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes', 'Activities'];7
